#	Name:   Map from SP-MSX (video) character set to Unicode
#	Date:   2022 October 14
#	Author: Rebecca Bettencourt <support@kreativekorp.com>

0x00	0x0000	# NULL
0x62	0x0062	# LATIN SMALL LETTER B
0x63	0x0063	# LATIN SMALL LETTER C
0x64	0x0064	# LATIN SMALL LETTER D
0x65	0x0065	# LATIN SMALL LETTER E
0x66	0x0066	# LATIN SMALL LETTER F
0x67	0x0067	# LATIN SMALL LETTER G
0x68	0x0068	# LATIN SMALL LETTER H
0x69	0x0069	# LATIN SMALL LETTER I
0x6A	0x006A	# LATIN SMALL LETTER J
0x6B	0x006B	# LATIN SMALL LETTER K
0x6C	0x006C	# LATIN SMALL LETTER L
0x6D	0x006D	# LATIN SMALL LETTER M
0x6E	0x006E	# LATIN SMALL LETTER N
0x6F	0x006F	# LATIN SMALL LETTER O
0x70	0x0070	# LATIN SMALL LETTER P
0x71	0x0071	# LATIN SMALL LETTER Q
0x72	0x0072	# LATIN SMALL LETTER R
0x73	0x0073	# LATIN SMALL LETTER S
0x74	0x0074	# LATIN SMALL LETTER T
0x75	0x0075	# LATIN SMALL LETTER U
0x76	0x0076	# LATIN SMALL LETTER V
0x77	0x0077	# LATIN SMALL LETTER W
0x78	0x0078	# LATIN SMALL LETTER X
0x79	0x0079	# LATIN SMALL LETTER Y
0x7A	0x007A	# LATIN SMALL LETTER Z
0x7B	0x007B	# LEFT CURLY BRACKET
0x7C	0x007C	# VERTICAL LINE
0x7D	0x007D	# RIGHT CURLY BRACKET
0x7E	0x007E	# TILDE
0x7F	0x1F5E4	# THREE RAYS ABOVE
0x80	0xF1900	# SITELEN PONA IDEOGRAPH A
0x81	0xF1901	# SITELEN PONA IDEOGRAPH AKESI
0x82	0xF1902	# SITELEN PONA IDEOGRAPH ALA
0x83	0xF1903	# SITELEN PONA IDEOGRAPH ALASA
0x84	0xF1904	# SITELEN PONA IDEOGRAPH ALE
0x85	0xF1905	# SITELEN PONA IDEOGRAPH ANPA
0x86	0xF1906	# SITELEN PONA IDEOGRAPH ANTE
0x87	0xF1907	# SITELEN PONA IDEOGRAPH ANU
0x88	0xF1908	# SITELEN PONA IDEOGRAPH AWEN
0x89	0xF1909	# SITELEN PONA IDEOGRAPH E
0x8A	0xF190A	# SITELEN PONA IDEOGRAPH EN
0x8B	0xF190B	# SITELEN PONA IDEOGRAPH ESUN
0x8C	0xF190C	# SITELEN PONA IDEOGRAPH IJO
0x8D	0xF190D	# SITELEN PONA IDEOGRAPH IKE
0x8E	0xF190E	# SITELEN PONA IDEOGRAPH ILO
0x8F	0xF190F	# SITELEN PONA IDEOGRAPH INSA
0x90	0xF1910	# SITELEN PONA IDEOGRAPH JAKI
0x91	0xF1911	# SITELEN PONA IDEOGRAPH JAN
0x92	0xF1912	# SITELEN PONA IDEOGRAPH JELO
0x93	0xF1913	# SITELEN PONA IDEOGRAPH JO
0x94	0xF1914	# SITELEN PONA IDEOGRAPH KALA
0x95	0xF1915	# SITELEN PONA IDEOGRAPH KALAMA
0x96	0xF1916	# SITELEN PONA IDEOGRAPH KAMA
0x97	0xF1917	# SITELEN PONA IDEOGRAPH KASI
0x98	0xF1918	# SITELEN PONA IDEOGRAPH KEN
0x99	0xF1919	# SITELEN PONA IDEOGRAPH KEPEKEN
0x9A	0xF191A	# SITELEN PONA IDEOGRAPH KILI
0x9B	0xF191B	# SITELEN PONA IDEOGRAPH KIWEN
0x9C	0xF191C	# SITELEN PONA IDEOGRAPH KO
0x9D	0xF191D	# SITELEN PONA IDEOGRAPH KON
0x9E	0xF191E	# SITELEN PONA IDEOGRAPH KULE
0x9F	0xF191F	# SITELEN PONA IDEOGRAPH KULUPU
0xA0	0xF1920	# SITELEN PONA IDEOGRAPH KUTE
0xA1	0xF1921	# SITELEN PONA IDEOGRAPH LA
0xA2	0xF1922	# SITELEN PONA IDEOGRAPH LAPE
0xA3	0xF1923	# SITELEN PONA IDEOGRAPH LASO
0xA4	0xF1924	# SITELEN PONA IDEOGRAPH LAWA
0xA5	0xF1925	# SITELEN PONA IDEOGRAPH LEN
0xA6	0xF1926	# SITELEN PONA IDEOGRAPH LETE
0xA7	0xF1927	# SITELEN PONA IDEOGRAPH LI
0xA8	0xF1928	# SITELEN PONA IDEOGRAPH LILI
0xA9	0xF1929	# SITELEN PONA IDEOGRAPH LINJA
0xAA	0xF192A	# SITELEN PONA IDEOGRAPH LIPU
0xAB	0xF192B	# SITELEN PONA IDEOGRAPH LOJE
0xAC	0xF192C	# SITELEN PONA IDEOGRAPH LON
0xAD	0xF192D	# SITELEN PONA IDEOGRAPH LUKA
0xAE	0xF192E	# SITELEN PONA IDEOGRAPH LUKIN
0xAF	0xF192F	# SITELEN PONA IDEOGRAPH LUPA
0xB0	0xF1930	# SITELEN PONA IDEOGRAPH MA
0xB1	0xF1931	# SITELEN PONA IDEOGRAPH MAMA
0xB2	0xF1932	# SITELEN PONA IDEOGRAPH MANI
0xB3	0xF1933	# SITELEN PONA IDEOGRAPH MELI
0xB4	0xF1934	# SITELEN PONA IDEOGRAPH MI
0xB5	0xF1935	# SITELEN PONA IDEOGRAPH MIJE
0xB6	0xF1936	# SITELEN PONA IDEOGRAPH MOKU
0xB7	0xF1937	# SITELEN PONA IDEOGRAPH MOLI
0xB8	0xF1938	# SITELEN PONA IDEOGRAPH MONSI
0xB9	0xF1939	# SITELEN PONA IDEOGRAPH MU
0xBA	0xF193A	# SITELEN PONA IDEOGRAPH MUN
0xBB	0xF193B	# SITELEN PONA IDEOGRAPH MUSI
0xBC	0xF193C	# SITELEN PONA IDEOGRAPH MUTE
0xBD	0xF193D	# SITELEN PONA IDEOGRAPH NANPA
0xBE	0xF193E	# SITELEN PONA IDEOGRAPH NASA
0xBF	0xF193F	# SITELEN PONA IDEOGRAPH NASIN
0xC0	0xF1940	# SITELEN PONA IDEOGRAPH NENA
0xC1	0xF1941	# SITELEN PONA IDEOGRAPH NI
0xC2	0xF1942	# SITELEN PONA IDEOGRAPH NIMI
0xC3	0xF1943	# SITELEN PONA IDEOGRAPH NOKA
0xC4	0xF1944	# SITELEN PONA IDEOGRAPH O
0xC5	0xF1945	# SITELEN PONA IDEOGRAPH OLIN
0xC6	0xF1946	# SITELEN PONA IDEOGRAPH ONA
0xC7	0xF1947	# SITELEN PONA IDEOGRAPH OPEN
0xC8	0xF1948	# SITELEN PONA IDEOGRAPH PAKALA
0xC9	0xF1949	# SITELEN PONA IDEOGRAPH PALI
0xCA	0xF194A	# SITELEN PONA IDEOGRAPH PALISA
0xCB	0xF194B	# SITELEN PONA IDEOGRAPH PAN
0xCC	0xF194C	# SITELEN PONA IDEOGRAPH PANA
0xCD	0xF194D	# SITELEN PONA IDEOGRAPH PI
0xCE	0xF194E	# SITELEN PONA IDEOGRAPH PILIN
0xCF	0xF194F	# SITELEN PONA IDEOGRAPH PIMEJA
0xD0	0xF1950	# SITELEN PONA IDEOGRAPH PINI
0xD1	0xF1951	# SITELEN PONA IDEOGRAPH PIPI
0xD2	0xF1952	# SITELEN PONA IDEOGRAPH POKA
0xD3	0xF1953	# SITELEN PONA IDEOGRAPH POKI
0xD4	0xF1954	# SITELEN PONA IDEOGRAPH PONA
0xD5	0xF1955	# SITELEN PONA IDEOGRAPH PU
0xD6	0xF1956	# SITELEN PONA IDEOGRAPH SAMA
0xD7	0xF1957	# SITELEN PONA IDEOGRAPH SELI
0xD8	0xF1958	# SITELEN PONA IDEOGRAPH SELO
0xD9	0xF1959	# SITELEN PONA IDEOGRAPH SEME
0xDA	0xF195A	# SITELEN PONA IDEOGRAPH SEWI
0xDB	0xF195B	# SITELEN PONA IDEOGRAPH SIJELO
0xDC	0xF195C	# SITELEN PONA IDEOGRAPH SIKE
0xDD	0xF195D	# SITELEN PONA IDEOGRAPH SIN
0xDE	0xF195E	# SITELEN PONA IDEOGRAPH SINA
0xDF	0xF195F	# SITELEN PONA IDEOGRAPH SINPIN
0xE0	0xF1960	# SITELEN PONA IDEOGRAPH SITELEN
0xE1	0xF1961	# SITELEN PONA IDEOGRAPH SONA
0xE2	0xF1962	# SITELEN PONA IDEOGRAPH SOWELI
0xE3	0xF1963	# SITELEN PONA IDEOGRAPH SULI
0xE4	0xF1964	# SITELEN PONA IDEOGRAPH SUNO
0xE5	0xF1965	# SITELEN PONA IDEOGRAPH SUPA
0xE6	0xF1966	# SITELEN PONA IDEOGRAPH SUWI
0xE7	0xF1967	# SITELEN PONA IDEOGRAPH TAN
0xE8	0xF1968	# SITELEN PONA IDEOGRAPH TASO
0xE9	0xF1969	# SITELEN PONA IDEOGRAPH TAWA
0xEA	0xF196A	# SITELEN PONA IDEOGRAPH TELO
0xEB	0xF196B	# SITELEN PONA IDEOGRAPH TENPO
0xEC	0xF196C	# SITELEN PONA IDEOGRAPH TOKI
0xED	0xF196D	# SITELEN PONA IDEOGRAPH TOMO
0xEE	0xF196E	# SITELEN PONA IDEOGRAPH TU
0xEF	0xF196F	# SITELEN PONA IDEOGRAPH UNPA
0xF0	0xF1970	# SITELEN PONA IDEOGRAPH UTA
0xF1	0xF1971	# SITELEN PONA IDEOGRAPH UTALA
0xF2	0xF1972	# SITELEN PONA IDEOGRAPH WALO
0xF3	0xF1973	# SITELEN PONA IDEOGRAPH WAN
0xF4	0xF1974	# SITELEN PONA IDEOGRAPH WASO
0xF5	0xF1975	# SITELEN PONA IDEOGRAPH WAWA
0xF6	0xF1976	# SITELEN PONA IDEOGRAPH WEKA
0xF7	0xF1977	# SITELEN PONA IDEOGRAPH WILE
0xF8	0xF1978	# SITELEN PONA IDEOGRAPH NAMAKO
0xF9	0xF1979	# SITELEN PONA IDEOGRAPH KIN
0xFA	0xF197B	# SITELEN PONA IDEOGRAPH KIPISI
0xFB	0xF197D	# SITELEN PONA IDEOGRAPH MONSUTA
0xFC	0xF197E	# SITELEN PONA IDEOGRAPH TONSI
0xFD	0xF1980	# SITELEN PONA IDEOGRAPH KIJETESANTAKALU
0xFE	0xF1988	# SITELEN PONA IDEOGRAPH KU
