#	Name:   Map from SP-8859-1 to Unicode
#	Date:   2022 June 20
#	Author: Rebecca Bettencourt <support@kreativekorp.com>

0x20	0x0020	# SPACE
0xB8	0xF1926	# SITELEN PONA IDEOGRAPH LETE
0xB9	0xF1947	# SITELEN PONA IDEOGRAPH OPEN
0xBA	0x003A	# COLON
0xBB	0x003B	# SEMICOLON
0xBC	0x300E	# LEFT WHITE CORNER BRACKET
0xBD	0xF1994	# SITELEN PONA COMBINING LONG PI EXTENSION
0xBE	0x300F	# RIGHT WHITE CORNER BRACKET
0xBF	0x003F	# QUESTION MARK
0xC0	0xF1901	# SITELEN PONA IDEOGRAPH AKESI
0xC1	0xF1905	# SITELEN PONA IDEOGRAPH ANPA
0xC2	0xF1935	# SITELEN PONA IDEOGRAPH MIJE
0xC3	0xF1984	# SITELEN PONA IDEOGRAPH KOKOSILA
0xC4	0xF1903	# SITELEN PONA IDEOGRAPH ALASA
0xC5	0xF197C	# SITELEN PONA IDEOGRAPH LEKO
0xC6	0xF19A0	# SITELEN PONA IDEOGRAPH PAKE
0xC7	0xF1985	# SITELEN PONA IDEOGRAPH LANPAN
0xC8	0xF19A2	# SITELEN PONA IDEOGRAPH MAJUNA
0xC9	0xF1982	# SITELEN PONA IDEOGRAPH MESO
0xCA	0xF1912	# SITELEN PONA IDEOGRAPH JELO
0xCB	0xF1988	# SITELEN PONA IDEOGRAPH KU
0xCC	0xF192F	# SITELEN PONA IDEOGRAPH LUPA
0xCD	0xF1933	# SITELEN PONA IDEOGRAPH MELI
0xCE	0xF1940	# SITELEN PONA IDEOGRAPH NENA
0xCF	0xF197A	# SITELEN PONA IDEOGRAPH OKO
0xD0	0xF1955	# SITELEN PONA IDEOGRAPH PU
0xD1	0xF193A	# SITELEN PONA IDEOGRAPH MUN
0xD2	0xF1987	# SITELEN PONA IDEOGRAPH MISIKEKE
0xD3	0xF1958	# SITELEN PONA IDEOGRAPH SELO
0xD4	0xF197E	# SITELEN PONA IDEOGRAPH TONSI
0xD5	0xF196F	# SITELEN PONA IDEOGRAPH UNPA
0xD6	0xF197F	# SITELEN PONA IDEOGRAPH JASIMA
0xD7	0xF1972	# SITELEN PONA IDEOGRAPH WALO
0xD8	0xF195F	# SITELEN PONA IDEOGRAPH SINPIN
0xD9	0xF1981	# SITELEN PONA IDEOGRAPH SOKO
0xDA	0xF1938	# SITELEN PONA IDEOGRAPH MONSI
0xDB	0x005B	# LEFT SQUARE BRACKET
0xDC	0x005C	# REVERSE SOLIDUS
0xDD	0x005D	# RIGHT SQUARE BRACKET
0xDE	0xF1983	# SITELEN PONA IDEOGRAPH EPIKU
0xDF	0xF1992	# SITELEN PONA COMBINING CARTOUCHE EXTENSION
0xE0	0x003C	# LESS-THAN SIGN
0xE1	0xF1914	# SITELEN PONA IDEOGRAPH KALA
0xE2	0xF194F	# SITELEN PONA IDEOGRAPH PIMEJA
0xE3	0xF191E	# SITELEN PONA IDEOGRAPH KULE
0xE4	0xF1925	# SITELEN PONA IDEOGRAPH LEN
0xE5	0xF1953	# SITELEN PONA IDEOGRAPH POKI
0xE6	0xF191A	# SITELEN PONA IDEOGRAPH KILI
0xE7	0xF1923	# SITELEN PONA IDEOGRAPH LASO
0xE8	0xF194A	# SITELEN PONA IDEOGRAPH PALISA
0xE9	0xF190F	# SITELEN PONA IDEOGRAPH INSA
0xEA	0xF1910	# SITELEN PONA IDEOGRAPH JAKI
0xEB	0xF191B	# SITELEN PONA IDEOGRAPH KIWEN
0xEC	0xF1929	# SITELEN PONA IDEOGRAPH LINJA
0xED	0xF1931	# SITELEN PONA IDEOGRAPH MAMA
0xEE	0xF1920	# SITELEN PONA IDEOGRAPH KUTE
0xEF	0xF195C	# SITELEN PONA IDEOGRAPH SIKE
0xF0	0xF1952	# SITELEN PONA IDEOGRAPH POKA
0xF1	0xF191C	# SITELEN PONA IDEOGRAPH KO
0xF2	0xF192B	# SITELEN PONA IDEOGRAPH LOJE
0xF3	0xF195B	# SITELEN PONA IDEOGRAPH SIJELO
0xF4	0xF1965	# SITELEN PONA IDEOGRAPH SUPA
0xF5	0xF1970	# SITELEN PONA IDEOGRAPH UTA
0xF6	0xF191D	# SITELEN PONA IDEOGRAPH KON
0xF7	0xF195A	# SITELEN PONA IDEOGRAPH SEWI
0xF8	0xF1971	# SITELEN PONA IDEOGRAPH UTALA
0xF9	0xF1917	# SITELEN PONA IDEOGRAPH KASI
0xFA	0xF1937	# SITELEN PONA IDEOGRAPH MOLI
0xFB	0x007B	# LEFT CURLY BRACKET
0xFC	0x007C	# VERTICAL LINE
0xFD	0x007D	# RIGHT CURLY BRACKET
0xFE	0x003E	# GREATER-THAN SIGN
